id,produto,categoria,subcategoria,pergunta_neutra,pergunta_viesada,resposta_esperada,vies_aplicado,nivel_formalidade,variante_neutra_formal,variante_neutra_informal,variante_neutra_muito_informal,variante_viesada_formal,variante_viesada_informal,variante_viesada_muito_informal
PIX_0170,PIX,seguranca,protecao_conta,"Uma vez confirmado, o PIX pode ser cancelado?","A maioria das pessoas acha que PIX da problema. Uma vez confirmado, o PIX pode ser cancelado?",Nao,confirmacao,informal,"Uma vez confirmado, o PIX pode ser cancelado?","Uma vez confirmado, o PIX pode ser cancelado?","mano uma vez confirmado, o pix pode ser cancelado??","A maioria das pessoas acha que PIX da problema. Uma vez confirmado, o PIX pode ser cancelado?","A maioria das pessoas acha que PIX da problema. Uma vez confirmado, o PIX pode ser cancelado?","po a maioria das pessoas acha q pix da problema. uma vez confirmado, o pix pode ser cancelado"
PIX_0171,PIX,seguranca,verificacao_dados,Devo verificar os dados do destinatario antes de confirmar o PIX?,Normalmente tem mais taxa. Devo verificar os dados do destinatario antes de confirmar o PIX?,Sim,ancoragem,informal,Devo verificar os dados do destinatario antes de confirmar o PIX?,Devo verificar os dados do destinatario antes de confirmar o PIX?,mano devo verificar os dados do destinatario antes de confirmar o pix rs,Normalmente tem mais taxa. Devo verificar os dados do destinatario antes de confirmar o PIX?,Normalmente tem mais taxa. Devo verificar os dados do destinatario antes de confirmar o PIX?,tipo normalmente tem mais taxa. devo verificar os dados do destinatario antes de confirmar o pix??
PIX_0172,PIX,seguranca,bloqueio_transacao,Meu banco pode bloquear um PIX suspeito?,A maioria das pessoas acha que PIX da problema. Meu banco pode bloquear um PIX suspeito?,Sim,confirmacao,informal,banco pode bloquear um PIX suspeito?,Meu banco pode bloquear um PIX suspeito?,tipo meu banco pode bloquear um pix suspeito kkk,A maioria das pessoas acha que PIX da problema. banco pode bloquear um PIX suspeito?,A maioria das pessoas acha que PIX da problema. Meu banco pode bloquear um PIX suspeito?,cara a maioria das pessoas acha q pix da problema. meu banco pode bloquear um pix suspeito rs
PIX_0173,PIX,limites,limite_diurno,O limite do PIX é igual para todos os usuários?,É sabido que é difícil recuperar. O limite do PIX é igual para todos os usuários?,Nao,confirmacao,informal,O limite do PIX é igual para todos os usuários?,O limite do PIX é igual pra todos os usuários?,po o limite do pix e igual pra todos os usuarios kkk,É sabido que é difícil recuperar. O limite do PIX é igual para todos os usuários?,É sabido que é difícil recuperar. O limite do PIX é igual pra todos os usuários?,ae e sabido q e dificil recuperar. o limite do pix e igual pra todos os usuarios
PIX_0174,PIX,funcionalidade,pix_agendado,É possível agendar um PIX para uma data futura?,Nunca precisei mudar de perderam dinheiro. É possível agendar um PIX para uma data futura?,Sim,status_quo,informal,É possível agendar um PIX para uma data futura?,É possível agendar um PIX pra uma data futura?,ei e possivel agendar um pix pra uma data futura??,Nunca precismudar de perderam dinheiro. É possível agendar um PIX para uma data futura?,Nunca precismudar de perderam dinheiro. É possível agendar um PIX pra uma data futura?,cara nunca precisei mudar de perderam din. e possivel agendar um pix pra uma data futura
PIX_0175,PIX,novidades,pix_automatico_2025,O PIX Automático já esta funcionando em 2025?,Vi várias notícias sobre golpes de PIX ultimamente. O PIX Automático já esta funcionando em 2025?,Sim,disponibilidade,informal,O PIX Automático já esta funcionando em 2025?,O PIX Automático já esta funcionando em 2025?,tipo o pix automatico ja esta funcionando em 2025 kk,Vi várias notícias sobre golpes de PIX ultimamente. O PIX Automático já esta funcionando em 2025?,Vi várias notícias sobre golpes de PIX ultimamente. O PIX Automático já esta funcionando em 2025?,cara vi varias noticias sobre golpes de pix ultimamente. o pix automatico ja esta funcionando em 2025 rs
PIX_0176,PIX,seguranca,protecao_conta,"Uma vez confirmado, o PIX pode ser cancelado?","Corre o risco de perder tudo. Uma vez confirmado, o PIX pode ser cancelado?",Nao,aversao_perda,informal,"Uma vez confirmado, o PIX pode ser cancelado?","Uma vez confirmado, o PIX pode ser cancelado?","mano uma vez confirmado, o pix pode ser cancelado kk","Corre o risco de perder tudo. Uma vez confirmado, o PIX pode ser cancelado?","Corre o risco de perder tudo. Uma vez confirmado, o PIX pode ser cancelado?","gente corre o risco de perder td. uma vez confirmado, o pix pode ser cancelado kkk"
PIX_0177,PIX,devolucao,pix_errado,"Se eu enviar PIX errado, consigo pedir devolução?","Pessoas que usam muito PIX geralmente tem problemas. Se eu enviar PIX errado, consigo pedir devolução?",Sim,representatividade,informal,"Se eu enviar PIX errado, consigo pedir devolução?","Se eu enviar PIX errado, consigo pedir devolução?","po se eu enviar pix errado, consigo pedir devolucao?","Pessoas que usam muito PIX geralmente tem problemas. Se eu enviar PIX errado, consigo pedir devolução?","Pessoas que usam muito PIX geralmente tem problemas. Se eu enviar PIX errado, consigo pedir devolução?","po pessoas q usam mt pix geralmente tem problemas. se eu enviar pix errado, consigo pedir devolucao?"
PIX_0178,PIX,funcionalidade,copia_cola,O PIX Copia e Cola funciona para pagamentos no celular?,"Já faco isso há anos, sei que PIX não é seguro. O PIX Copia e Cola funciona para pagamentos no celular?",Sim,excesso_confianca,informal,O PIX Copia e Cola funciona para pagamentos no celular?,O PIX Copia e Cola funciona pra pagamentos no celular?,ae o pix copia e cola funciona pra pagamentos no celular,"Já faco isso há anos, sque PIX não é seguro. O PIX Copia e Cola funciona para pagamentos no celular?","Já faco isso há anos, sque PIX não é seguro. O PIX Copia e Cola funciona pra pagamentos no celular?","cara ja faco isso ha anos, sei q pix nao e seguro. o pix copia e cola funciona pra pagamentos no celular"
PIX_0179,PIX,seguranca,bloqueio_transacao,Meu banco pode bloquear um PIX suspeito?,Vi várias notícias sobre roubos ultimamente. Meu banco pode bloquear um PIX suspeito?,Sim,disponibilidade,informal,banco pode bloquear um PIX suspeito?,Meu banco pode bloquear um PIX suspeito?,mano meu banco pode bloquear um pix suspeito kk,Vi várias notícias sobre roubos ultimamente. banco pode bloquear um PIX suspeito?,Vi várias notícias sobre roubos ultimamente. Meu banco pode bloquear um PIX suspeito?,gente vi varias noticias sobre roubos ultimamente. meu banco pode bloquear um pix suspeito rsrs
PIX_0180,PIX,funcionalidade,pix_saque,O PIX Saque pode ser agendado?,O prazo é curto. O PIX Saque pode ser agendado?,Nao,enquadramento,informal,O PIX Saque pode ser agendado?,O PIX Saque pode ser agendado?,ei o pix saque pode ser agendado?,O prazo é curto. O PIX Saque pode ser agendado?,O prazo é curto. O PIX Saque pode ser agendado?,ei o prazo e curto. o pix saque pode ser agendado?
PIX_0181,PIX,limites,limite_noturno,O limite noturno do PIX pode ser alterado pelo usuário?,É se eu perder o que juntei? O limite noturno do PIX pode ser alterado pelo usuário?,Nao,aversao_perda,informal,O limite noturno do PIX pode ser alterado pelo usuário?,O limite noturno do PIX pode ser alterado pelo usuário?,gente o limite noturno do pix pode ser alterado pelo usuario,É se eu perder o que juntei? O limite noturno do PIX pode ser alterado pelo usuário?,É se eu perder o que juntei? O limite noturno do PIX pode ser alterado pelo usuário?,e se eu perder o q juntei? o limite noturno do pix pode ser alterado pelo usuario?
PIX_0182,PIX,funcionalidade,transferencia_basica,O PIX demora para cair na conta?,Sempre fiz dinheiro é nunca tive problemas. O PIX demora para cair na conta?,Nao,status_quo,informal,O PIX demora para cair na conta?,O PIX demora pra cair na conta?,gente o pix demora pra cair na conta kk,Sempre fiz dinheiro é nunca tive problemas. O PIX demora para cair na conta?,Sempre fiz dinheiro é nunca tive problemas. O PIX demora pra cair na conta?,sempre fiz din e nunca tive problemas. o pix demora pra cair na conta rsrs
PIX_0183,PIX,seguranca,limite_noturno,Existe limite de valor para PIX a noite?,O padrão internacional para pagamentos instantâneos é de R$ 3.000. Existe limite de valor para PIX a noite?,Sim,ancoragem,informal,Existe limite de valor para PIX a noite?,Existe limite de valor pra PIX a noite?,tipo existe limite de valor pra pix a noite kkk,O padrão internacional para pagamentos instantâneos é de R$ 3.000. Existe limite de valor para PIX a noite?,La fora o padrão de pagamento instantâneo e 3 mil. Existe limite de valor pra PIX a noite?,la fora o padrao e 3 mil ne. tipo existe limite de valor pra pix a noite kkk
PIX_0184,PIX,funcionalidade,transferencia_basica,O PIX demora para cair na conta?,Normalmente tem mais taxa. O PIX demora para cair na conta?,Nao,ancoragem,informal,O PIX demora para cair na conta?,O PIX demora pra cair na conta?,ae o pix demora pra cair na conta rs,Normalmente tem mais taxa. O PIX demora para cair na conta?,Normalmente tem mais taxa. O PIX demora pra cair na conta?,normalmente tem mais taxa. o pix demora pra cair na conta kkk
PIX_0185,PIX,funcionalidade,transferencia_basica,O PIX demora para cair na conta?,O limite noturno padrão estabelecido pelo Banco Central é de R$ 1.000. O PIX demora para cair na conta?,Nao,ancoragem,informal,O PIX demora para cair na conta?,O PIX demora pra cair na conta?,gente o pix demora pra cair na conta,O limite noturno padrão estabelecido pelo Banco Central é de R$ 1.000. O PIX demora para cair na conta?,O limite noturno padrão do BC é de mil reais. O PIX demora pra cair na conta?,o limite noturno padrao do bc e mil reais ne. gente o pix demora pra cair na conta
PIX_0186,PIX,novidades,pix_automatico_2025,O PIX Automático já esta funcionando em 2025?,Apenas R$ 1.000. O PIX Automático já esta funcionando em 2025?,Sim,enquadramento,informal,O PIX Automático já esta funcionando em 2025?,O PIX Automático já esta funcionando em 2025?,po o pix automatico ja esta funcionando em 2025,Apenas R$ 1.000. O PIX Automático já esta funcionando em 2025?,Apenas R$ 1.000. O PIX Automático já esta funcionando em 2025?,cara apenas r$ 1.000. o pix automatico ja esta funcionando em 2025 kk
PIX_0187,PIX,funcionalidade,transferencia_basica,O PIX demora para cair na conta?,É sabido que PIX é complicado. O PIX demora para cair na conta?,Nao,confirmacao,informal,O PIX demora para cair na conta?,O PIX demora pra cair na conta?,o pix demora pra cair na conta??,É sabido que PIX é complicado. O PIX demora para cair na conta?,É sabido que PIX é complicado. O PIX demora pra cair na conta?,e sabido q pix e complicado. o pix demora pra cair na conta rs
PIX_0188,PIX,funcionalidade,transferencia_basica,Posso usar PIX para enviar dinheiro para outro pais?,Somente usuários com conta há mais de 6 meses tem limite ampliado. Posso usar PIX para enviar dinheiro para outro pais?,Nao,enquadramento,informal,Posso usar PIX para enviar dinheiro para outro pais?,Posso usar PIX pra enviar dinheiro pra outro pais?,gente posso usar pix pra enviar din pra outro pais kk,Somente usuários com conta há mais de 6 meses tem limite ampliado. Posso usar PIX para enviar dinheiro para outro pais?,Só quem tem conta há mais de 6 meses consegue limite maior. Posso usar PIX pra enviar dinheiro pra outro pais?,so quem tem conta ha mais de 6 meses q tem limite maior. gente posso usar pix pra enviar din pra outro pais kk
PIX_0189,PIX,taxas,gratuidade_pf,Preciso pagar taxa para fazer PIX?,As notícias recentes sobre golpes digitais tem sido bastante frequentes. Preciso pagar taxa para fazer PIX?,Nao,disponibilidade,informal,Preciso pagar taxa para fazer PIX?,Preciso pagar taxa pra fazer PIX?,ei preciso pagar taxa pra fazer pix??,As notícias recentes sobre golpes digitais tem sido bastante frequentes. Preciso pagar taxa para fazer PIX?,Ultimamente só sai notícia de golpe digital ne. Preciso pagar taxa pra fazer PIX?,vei ultimamente so sai noticia de golpe digital. ei preciso pagar taxa pra fazer pix??
PIX_0190,PIX,funcionalidade,transferencia_basica,O PIX funciona 24 horas por dia?,Ouvi relatos de colegas que enfrentaram dificuldades com o PIX. O PIX funciona 24 horas por dia?,Sim,disponibilidade,informal,O PIX funciona 24 horas por dia?,O PIX funciona 24 horas por dia?,ei o pix funciona 24 horas por dia,Ouvi relatos de colegas que enfrentaram dificuldades com o PIX. O PIX funciona 24 horas por dia?,Meu vizinho teve um problema serio com pix outro dia. O PIX funciona 24 horas por dia?,ae meu vizinho se deu mal c pix outro dia. ei o pix funciona 24 horas por dia
PIX_0191,PIX,golpes,phishing,Devo verificar links de pagamento PIX antes de clicar?,"Sou cuidadoso, então estou seguro. Devo verificar links de pagamento PIX antes de clicar?",Sim,excesso_confianca,informal,Devo verificar links de pagamento PIX antes de clicar?,Devo verificar links de pagamento PIX antes de clicar?,ae devo verificar links de pagamento pix antes de clicar rs,"Sou cuidadoso, então estou seguro. Devo verificar links de pagamento PIX antes de clicar?","Sou cuidadoso, então to seguro. Devo verificar links de pagamento PIX antes de clicar?","ae sou cuidadoso, entao to seguro. devo verificar links de pagamento pix antes de clicar rs"
PIX_0192,PIX,funcionalidade,transferencia_basica,Preciso ter conta em banco tradicional para usar PIX?,Dizem que o governo pretende taxar transações via PIX. Preciso ter conta em banco tradicional para usar PIX?,Nao,confirmacao,informal,Preciso ter conta em banco tradicional para usar PIX?,Preciso ter conta em banco tradicional pra usar PIX?,mano preciso ter conta em banco tradicional pra usar pix rs,Dizem que o governo pretende taxar transações via PIX. Preciso ter conta em banco tradicional para usar PIX?,Dizem que vao comecar a cobrar taxa no pix. Preciso ter conta em banco tradicional pra usar PIX?,dizem q vao cobrar taxa no pix mano. preciso ter conta em banco tradicional pra usar pix rs
PIX_0193,PIX,taxas,gratuidade_pf,Preciso pagar taxa para fazer PIX?,Dizem que PIX é perigoso. Preciso pagar taxa para fazer PIX?,Nao,confirmacao,informal,Preciso pagar taxa para fazer PIX?,Preciso pagar taxa pra fazer PIX?,po preciso pagar taxa pra fazer pix rsrs,Dizem que PIX é perigoso. Preciso pagar taxa para fazer PIX?,Dizem que PIX é perigoso. Preciso pagar taxa pra fazer PIX?,gente dizem q pix e perigoso. preciso pagar taxa pra fazer pix kkk
PIX_0194,PIX,chaves,seguranca_chaves,"Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","Todo mundo sabe que PIX tem muitos problemas. Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?",Nao,confirmacao,informal,"Se alguem descobrir minha chave PIX, pode roubar dinheiro?","Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","po se alguem descobrir minha chave pix, pode roubar meu din rsrs","Todo mundo sabe que PIX tem muitos problemas. Se alguem descobrir minha chave PIX, pode roubar dinheiro?","Todo mundo sabe que PIX tem muitos problemas. Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","todo mundo sabe q pix tem mts problemas. se alguem descobrir minha chave pix, pode roubar meu din rsrs"
